t,j0_x,j0_y,j1_x,j1_y
5.1000000000000005,51.00000000000001,51.00000000000001,64.00500000000001,130.05
5.11,51.1,51.1,64.15605000000001,130.56050000000002
5.12,51.2,51.2,64.30720000000001,131.072
5.13,51.3,51.3,64.45845,131.5845
5.14,51.4,51.4,64.60979999999999,132.09799999999998
5.15,51.5,51.5,64.76125,132.6125
5.16,51.6,51.6,64.9128,133.12800000000001
5.17,51.7,51.7,65.06445000000001,133.6445
5.18,51.8,51.8,65.2162,134.16199999999998
5.19,51.900000000000006,51.900000000000006,65.36805000000001,134.68050000000002
5.2,52.0,52.0,65.52,135.20000000000002
5.21,52.1,52.1,65.67205,135.7205
5.22,52.199999999999996,52.199999999999996,65.82419999999999,136.242
5.23,52.300000000000004,52.300000000000004,65.97645,136.76450000000003
5.24,52.400000000000006,52.400000000000006,66.12880000000001,137.288
5.25,52.5,52.5,66.28125,137.8125
5.26,52.599999999999994,52.599999999999994,66.43379999999999,138.338
5.2700000000000005,52.7,52.7,66.58645,138.86450000000002
5.28,52.800000000000004,52.800000000000004,66.73920000000001,139.39200000000002
5.29,52.9,52.9,66.89205,139.9205
5.3,53.0,53.0,67.045,140.45
5.3100000000000005,53.10000000000001,53.10000000000001,67.19805000000001,140.98050000000003
5.32,53.2,53.2,67.3512,141.512
5.33,53.3,53.3,67.50444999999999,142.0445
5.34,53.4,53.4,67.6578,142.578
5.3500000000000005,53.50000000000001,53.50000000000001,67.81125000000002,143.11250000000004
5.36,53.6,53.6,67.9648,143.64800000000002
5.37,53.7,53.7,68.11845,144.1845
5.38,53.8,53.8,68.2722,144.72199999999998
5.39,53.9,53.9,68.42605,145.26049999999998
5.4,54.0,54.0,68.58,145.8
5.41,54.1,54.1,68.73405,146.3405
5.42,54.2,54.2,68.8882,146.882
5.43,54.3,54.3,69.04245,147.42449999999997
5.44,54.400000000000006,54.400000000000006,69.19680000000001,147.96800000000002
5.45,54.5,54.5,69.35125,148.5125
5.46,54.6,54.6,69.5058,149.058
5.47,54.699999999999996,54.699999999999996,69.66045,149.60449999999997
5.48,54.800000000000004,54.800000000000004,69.8152,150.15200000000002
5.49,54.900000000000006,54.900000000000006,69.97005000000001,150.70050000000003
5.5,55.0,55.0,70.125,151.25
5.51,55.099999999999994,55.099999999999994,70.28004999999999,151.8005
5.5200000000000005,55.2,55.2,70.43520000000001,152.35200000000003
5.53,55.300000000000004,55.300000000000004,70.59045,152.9045
5.54,55.4,55.4,70.7458,153.458
5.55,55.5,55.5,70.90125,154.0125
5.5600000000000005,55.60000000000001,55.60000000000001,71.05680000000001,154.56800000000004
5.57,55.7,55.7,71.21245,155.1245
5.58,55.8,55.8,71.3682,155.68200000000002
5.59,55.9,55.9,71.52405,156.2405
5.6000000000000005,56.00000000000001,56.00000000000001,71.68,156.80000000000004
5.61,56.1,56.1,71.83605,157.36050000000003
5.62,56.2,56.2,71.9922,157.92200000000003
5.63,56.3,56.3,72.14845,158.4845
5.64,56.4,56.4,72.3048,159.04799999999997
5.65,56.5,56.5,72.46125,159.6125
5.66,56.6,56.6,72.6178,160.178
5.67,56.7,56.7,72.77445,160.7445
5.68,56.8,56.8,72.93119999999999,161.312
5.69,56.900000000000006,56.900000000000006,73.08805000000001,161.8805
5.7,57.0,57.0,73.245,162.45000000000002
5.71,57.1,57.1,73.40205,163.02050000000003
5.72,57.199999999999996,57.199999999999996,73.55919999999999,163.59199999999998
5.73,57.300000000000004,57.300000000000004,73.71645000000001,164.1645
5.74,57.400000000000006,57.400000000000006,73.8738,164.738
5.75,57.5,57.5,74.03125,165.3125
5.76,57.599999999999994,57.599999999999994,74.18879999999999,165.88799999999998
5.7700000000000005,57.7,57.7,74.34645,166.46450000000002
5.78,57.800000000000004,57.800000000000004,74.5042,167.042
5.79,57.9,57.9,74.66205,167.6205
5.8,58.0,58.0,74.82,168.2
5.8100000000000005,58.10000000000001,58.10000000000001,74.97805000000001,168.78050000000002
5.82,58.2,58.2,75.1362,169.36200000000002
5.83,58.3,58.3,75.29445,169.9445
5.84,58.4,58.4,75.4528,170.52799999999996
5.8500000000000005,58.50000000000001,58.50000000000001,75.61125000000001,171.1125
5.86,58.6,58.6,75.7698,171.69800000000004
5.87,58.7,58.7,75.92845,172.28450000000004
5.88,58.8,58.8,76.0872,172.87199999999999
5.89,58.9,58.9,76.24605,173.46049999999997
5.9,59.0,59.0,76.405,174.05
5.91,59.1,59.1,76.56405000000001,174.6405
5.92,59.2,59.2,76.7232,175.232
5.93,59.3,59.3,76.88244999999999,175.82449999999997
5.94,59.400000000000006,59.400000000000006,77.04180000000001,176.41800000000003
5.95,59.5,59.5,77.20125,177.01250000000002
5.96,59.6,59.6,77.3608,177.608
5.97,59.699999999999996,59.699999999999996,77.52045,178.20449999999997
5.98,59.800000000000004,59.800000000000004,77.68020000000001,178.80200000000002
5.99,59.900000000000006,59.900000000000006,77.84005,179.40050000000002
6.0,60.0,60.0,78.0,180.0
6.01,60.099999999999994,60.099999999999994,78.16005,180.6005
6.0200000000000005,60.2,60.2,78.3202,181.20200000000006
6.03,60.300000000000004,60.300000000000004,78.48045,181.80450000000002
6.04,60.4,60.4,78.6408,182.40800000000002
6.05,60.5,60.5,78.80125,183.0125
6.0600000000000005,60.60000000000001,60.60000000000001,78.96180000000001,183.61800000000002
6.07,60.7,60.7,79.12245,184.2245
6.08,60.8,60.8,79.2832,184.832
6.09,60.9,60.9,79.44405,185.4405
6.1000000000000005,61.00000000000001,61.00000000000001,79.60500000000002,186.05000000000004
6.11,61.1,61.1,79.76605,186.6605
6.12,61.2,61.2,79.9272,187.272
6.13,61.3,61.3,80.08845,187.8845
6.140000000000001,61.400000000000006,61.400000000000006,80.24980000000001,188.49800000000002
6.15,61.5,61.5,80.41125,189.1125
6.16,61.6,61.6,80.5728,189.728
6.17,61.7,61.7,80.73445000000001,190.34449999999998
6.18,61.8,61.8,80.8962,190.962
6.19,61.900000000000006,61.900000000000006,81.05805000000001,191.58050000000003
6.2,62.0,62.0,81.22,192.20000000000002
6.21,62.1,62.1,81.38204999999999,192.82049999999998
6.22,62.199999999999996,62.199999999999996,81.54419999999999,193.44199999999998
6.23,62.300000000000004,62.300000000000004,81.70645,194.06450000000004
6.24,62.400000000000006,62.400000000000006,81.86880000000001,194.68800000000002
6.25,62.5,62.5,82.03125,195.3125
6.26,62.599999999999994,62.599999999999994,82.1938,195.938
6.2700000000000005,62.7,62.7,82.35645000000001,196.56450000000004
6.28,62.800000000000004,62.800000000000004,82.51920000000001,197.192
6.29,62.9,62.9,82.68205,197.8205
6.3,63.0,63.0,82.845,198.45
6.3100000000000005,63.10000000000001,63.10000000000001,83.00805000000001,199.08050000000003
6.32,63.2,63.2,83.1712,199.71200000000005
6.33,63.3,63.3,83.33445,200.34449999999998
6.34,63.4,63.4,83.4978,200.978
6.3500000000000005,63.50000000000001,63.50000000000001,83.66125000000001,201.6125
6.36,63.6,63.6,83.82480000000001,202.24800000000002
6.37,63.7,63.7,83.98845,202.8845
6.38,63.8,63.8,84.1522,203.522
6.390000000000001,63.900000000000006,63.900000000000006,84.31605,204.1605
6.4,64.0,64.0,84.48,204.80000000000004
6.41,64.1,64.1,84.64405,205.44050000000001
6.42,64.2,64.2,84.8082,206.082
6.43,64.3,64.3,84.97245,206.72449999999998
6.44,64.4,64.4,85.13680000000001,207.36800000000002
6.45,64.5,64.5,85.30125,208.0125
6.46,64.6,64.6,85.4658,208.65800000000002
6.47,64.7,64.7,85.63045,209.30449999999996
6.48,64.80000000000001,64.80000000000001,85.79520000000002,209.95200000000006
6.49,64.9,64.9,85.96005000000001,210.6005
6.5,65.0,65.0,86.125,211.25
6.51,65.1,65.1,86.29005,211.9005
6.5200000000000005,65.2,65.2,86.4552,212.55200000000002
6.53,65.3,65.3,86.62045,213.2045
6.54,65.4,65.4,86.78580000000001,213.858
6.55,65.5,65.5,86.95125,214.5125
6.5600000000000005,65.60000000000001,65.60000000000001,87.11680000000001,215.16800000000003
6.57,65.7,65.7,87.28245000000001,215.8245
6.58,65.8,65.8,87.4482,216.482
6.59,65.9,65.9,87.61405,217.1405
6.6000000000000005,66.0,66.0,87.78,217.80000000000004
6.61,66.10000000000001,66.10000000000001,87.94605000000001,218.46050000000002
6.62,66.2,66.2,88.1122,219.122
6.63,66.3,66.3,88.27844999999999,219.78449999999998
6.640000000000001,66.4,66.4,88.44480000000001,220.44800000000004
6.65,66.5,66.5,88.61125,221.1125
6.66,66.6,66.6,88.7778,221.77800000000002
6.67,66.7,66.7,88.94445,222.4445
6.68,66.8,66.8,89.1112,223.112
6.69,66.9,66.9,89.27805000000001,223.78050000000002
6.7,67.0,67.0,89.445,224.45
6.71,67.1,67.1,89.61205,225.1205
6.72,67.2,67.2,89.7792,225.79199999999997
6.73,67.30000000000001,67.30000000000001,89.94645000000001,226.46450000000002
6.74,67.4,67.4,90.11380000000001,227.13800000000003
6.75,67.5,67.5,90.28125,227.8125
6.76,67.6,67.6,90.44879999999999,228.48799999999997
6.7700000000000005,67.7,67.7,90.61645000000001,229.16450000000003
6.78,67.8,67.8,90.7842,229.842
6.79,67.9,67.9,90.95205000000001,230.52050000000003
6.8,68.0,68.0,91.12,231.2
6.8100000000000005,68.10000000000001,68.10000000000001,91.28805000000001,231.88050000000004
6.82,68.2,68.2,91.45620000000001,232.56200000000004
6.83,68.3,68.3,91.62445,233.2445
6.84,68.4,68.4,91.7928,233.92799999999997
6.8500000000000005,68.5,68.5,91.96125,234.61250000000004
6.86,68.60000000000001,68.60000000000001,92.12980000000002,235.298
6.87,68.7,68.7,92.29845,235.9845
6.88,68.8,68.8,92.46719999999999,236.67199999999997
6.890000000000001,68.9,68.9,92.63605000000001,237.36050000000003
6.9,69.0,69.0,92.805,238.05000000000004
6.91,69.1,69.1,92.97404999999999,238.7405
6.92,69.2,69.2,93.14320000000001,239.43200000000002
6.93,69.3,69.3,93.31245,240.12449999999998
6.94,69.4,69.4,93.4818,240.818
6.95,69.5,69.5,93.65125,241.51250000000002
6.96,69.6,69.6,93.82079999999999,242.208
6.97,69.7,69.7,93.99045000000001,242.90449999999998
6.98,69.80000000000001,69.80000000000001,94.16020000000002,243.60200000000003
6.99,69.9,69.9,94.33005,244.3005
7.0,70.0,70.0,94.5,245.0
7.01,70.1,70.1,94.67004999999999,245.70049999999998
7.0200000000000005,70.2,70.2,94.84020000000001,246.40200000000004
7.03,70.3,70.3,95.01044999999999,247.10450000000003
7.04,70.4,70.4,95.1808,247.808
7.05,70.5,70.5,95.35125,248.5125
7.0600000000000005,70.60000000000001,70.60000000000001,95.52180000000001,249.21800000000005
7.07,70.7,70.7,95.69245000000001,249.92450000000002
7.08,70.8,70.8,95.8632,250.632
7.09,70.9,70.9,96.03405000000001,251.3405
7.1000000000000005,71.0,71.0,96.20500000000001,252.05000000000007
7.11,71.10000000000001,71.10000000000001,96.37605,252.7605
7.12,71.2,71.2,96.5472,253.472
7.13,71.3,71.3,96.71844999999999,254.1845
7.140000000000001,71.4,71.4,96.88980000000001,254.89800000000002
7.15,71.5,71.5,97.06125,255.6125
7.16,71.6,71.6,97.2328,256.328
7.17,71.7,71.7,97.40445,257.04449999999997
7.18,71.8,71.8,97.5762,257.762
7.19,71.9,71.9,97.74805,258.48050000000006
7.2,72.0,72.0,97.92,259.20000000000005
7.21,72.1,72.1,98.09205,259.9205
7.22,72.2,72.2,98.2642,260.642
7.23,72.30000000000001,72.30000000000001,98.43645000000001,261.3645
7.24,72.4,72.4,98.6088,262.088
7.25,72.5,72.5,98.78125,262.8125
7.26,72.6,72.6,98.9538,263.538
7.2700000000000005,72.7,72.7,99.12645,264.2645
7.28,72.8,72.8,99.2992,264.992
7.29,72.9,72.9,99.47205000000001,265.7205
7.3,73.0,73.0,99.645,266.45
7.3100000000000005,73.10000000000001,73.10000000000001,99.81805000000001,267.18050000000005
7.32,73.2,73.2,99.9912,267.91200000000003
7.33,73.3,73.3,100.16445,268.6445
7.34,73.4,73.4,100.3378,269.378
7.3500000000000005,73.5,73.5,100.51125,270.11250000000007
7.36,73.60000000000001,73.60000000000001,100.68480000000001,270.848
7.37,73.7,73.7,100.85845,271.58450000000005
7.38,73.8,73.8,101.03219999999999,272.322
7.390000000000001,73.9,73.9,101.20605,273.06050000000005
7.4,74.0,74.0,101.38,273.8
7.41,74.1,74.1,101.55404999999999,274.5405
7.42,74.2,74.2,101.7282,275.282
7.43,74.3,74.3,101.90244999999999,276.0245
7.44,74.4,74.4,102.0768,276.76800000000003
7.45,74.5,74.5,102.25125,277.51250000000005
7.46,74.6,74.6,102.4258,278.25800000000004
7.47,74.7,74.7,102.60045,279.0045
7.48,74.80000000000001,74.80000000000001,102.77520000000001,279.75200000000007
7.49,74.9,74.9,102.95005,280.50050000000005
7.5,75.0,75.0,103.125,281.25
7.51,75.1,75.1,103.30005,282.0005
7.5200000000000005,75.2,75.2,103.4752,282.75200000000007
7.53,75.3,75.3,103.65045,283.5045
7.54,75.4,75.4,103.8258,284.258
7.55,75.5,75.5,104.00125,285.0125
7.5600000000000005,75.60000000000001,75.60000000000001,104.17680000000001,285.76800000000003
7.57,75.7,75.7,104.35245,286.5245
7.58,75.8,75.8,104.5282,287.28200000000004
7.59,75.9,75.9,104.70405000000001,288.0405
7.6000000000000005,76.0,76.0,104.88,288.8
7.61,76.10000000000001,76.10000000000001,105.05605000000001,289.5605
7.62,76.2,76.2,105.2322,290.322
7.63,76.3,76.3,105.40844999999999,291.0845
7.640000000000001,76.4,76.4,105.5848,291.848
7.65,76.5,76.5,105.76125,292.61250000000007
7.66,76.6,76.6,105.9378,293.37800000000004
7.67,76.7,76.7,106.11445,294.1445
7.68,76.8,76.8,106.2912,294.912
7.69,76.9,76.9,106.46805,295.68050000000005
7.7,77.0,77.0,106.64500000000001,296.45000000000005
7.71,77.1,77.1,106.82204999999999,297.2205
7.72,77.2,77.2,106.9992,297.99199999999996
7.73,77.30000000000001,77.30000000000001,107.17645000000002,298.7645
7.74,77.4,77.4,107.3538,299.538
7.75,77.5,77.5,107.53125,300.3125
7.76,77.6,77.6,107.7088,301.08799999999997
7.7700000000000005,77.7,77.7,107.88645000000001,301.8645
7.78,77.8,77.8,108.0642,302.64200000000005
7.79,77.9,77.9,108.24205,303.4205
7.8,78.0,78.0,108.42,304.2
7.8100000000000005,78.10000000000001,78.10000000000001,108.59805000000001,304.9805
7.82,78.2,78.2,108.7762,305.76200000000006
7.83,78.3,78.3,108.95445,306.5445
7.84,78.4,78.4,109.1328,307.328
7.8500000000000005,78.5,78.5,109.31125,308.11250000000007
7.86,78.60000000000001,78.60000000000001,109.4898,308.898
7.87,78.7,78.7,109.66845,309.6845
7.88,78.8,78.8,109.8472,310.472
7.890000000000001,78.9,78.9,110.02605000000001,311.26050000000004
7.9,79.0,79.0,110.205,312.05
7.91,79.1,79.1,110.38405,312.8405
7.92,79.2,79.2,110.5632,313.632
7.930000000000001,79.30000000000001,79.30000000000001,110.74245000000002,314.4245
7.94,79.4,79.4,110.9218,315.218
7.95,79.5,79.5,111.10125,316.0125
7.96,79.6,79.6,111.2808,316.808
7.97,79.7,79.7,111.46045000000001,317.6045
7.98,79.80000000000001,79.80000000000001,111.64020000000002,318.40200000000004
7.99,79.9,79.9,111.82005000000001,319.20050000000003
8.0,80.0,80.0,112.0,320.0
8.01,80.1,80.1,112.18005,320.8005
8.02,80.19999999999999,80.19999999999999,112.36019999999999,321.602
8.03,80.3,80.3,112.54044999999999,322.4045
8.040000000000001,80.4,80.4,112.72080000000001,323.2080000000001
8.05,80.5,80.5,112.90125,324.01250000000005
8.06,80.60000000000001,80.60000000000001,113.08180000000002,324.8180000000001
8.07,80.7,80.7,113.26245,325.62450000000007
8.08,80.8,80.8,113.44319999999999,326.432
8.09,80.9,80.9,113.62405000000001,327.2405
8.1,81.0,81.0,113.805,328.05
8.11,81.1,81.1,113.98604999999999,328.8605
8.120000000000001,81.20000000000002,81.20000000000002,114.16720000000002,329.672
8.13,81.30000000000001,81.30000000000001,114.34845000000001,330.4845000000001
8.14,81.4,81.4,114.52980000000001,331.298
8.15,81.5,81.5,114.71125,332.1125
8.16,81.6,81.6,114.8928,332.928
8.17,81.7,81.7,115.07445,333.74449999999996
8.18,81.8,81.8,115.25619999999999,334.56199999999995
8.19,81.89999999999999,81.89999999999999,115.43804999999999,335.3805
8.2,82.0,82.0,115.62,336.2
8.21,82.10000000000001,82.10000000000001,115.80205000000001,337.0205000000001
8.22,82.2,82.2,115.98420000000002,337.84200000000004
8.23,82.30000000000001,82.30000000000001,116.16645000000001,338.6645
8.24,82.4,82.4,116.34880000000001,339.488
8.25,82.5,82.5,116.53125,340.3125
8.26,82.6,82.6,116.71379999999999,341.138
8.27,82.69999999999999,82.69999999999999,116.89644999999999,341.9645
8.28,82.8,82.8,117.07919999999999,342.792
8.290000000000001,82.9,82.9,117.26205000000002,343.6205000000001
8.3,83.0,83.0,117.44500000000001,344.45000000000005
8.31,83.10000000000001,83.10000000000001,117.62805000000002,345.2805000000001
8.32,83.2,83.2,117.81120000000001,346.112
8.33,83.3,83.3,117.99445,346.94450000000006
8.34,83.4,83.4,118.1778,347.778
8.35,83.5,83.5,118.36125,348.61249999999995
8.36,83.6,83.6,118.54479999999998,349.4479999999999
8.370000000000001,83.70000000000002,83.70000000000002,118.72845000000002,350.2845000000001
8.38,83.80000000000001,83.80000000000001,118.91220000000001,351.12200000000007
8.39,83.9,83.9,119.09605000000002,351.9605000000001
8.4,84.0,84.0,119.28,352.8
8.41,84.1,84.1,119.46404999999999,353.6405
8.42,84.2,84.2,119.6482,354.48199999999997
8.43,84.3,84.3,119.83245,355.32449999999994
8.44,84.39999999999999,84.39999999999999,120.01679999999999,356.168
8.45,84.5,84.5,120.20124999999999,357.01249999999993
8.46,84.60000000000001,84.60000000000001,120.38580000000002,357.85800000000006
8.47,84.7,84.7,120.57045000000001,358.70450000000005
8.48,84.80000000000001,84.80000000000001,120.75520000000002,359.552
8.49,84.9,84.9,120.94005000000001,360.4005
8.5,85.0,85.0,121.125,361.25
8.51,85.1,85.1,121.31004999999999,362.10049999999995
8.52,85.19999999999999,85.19999999999999,121.49519999999998,362.95199999999994
8.53,85.3,85.3,121.68045,363.80449999999996
8.540000000000001,85.4,85.4,121.86580000000001,364.6580000000001
8.55,85.5,85.5,122.05125000000001,365.51250000000005
8.56,85.60000000000001,85.60000000000001,122.23680000000002,366.368
8.57,85.7,85.7,122.42245,367.22450000000003
8.58,85.8,85.8,122.6082,368.082
8.59,85.9,85.9,122.79405,368.9405
8.6,86.0,86.0,122.97999999999999,369.79999999999995
8.61,86.1,86.1,123.16604999999998,370.66049999999996
8.620000000000001,86.20000000000002,86.20000000000002,123.35220000000002,371.52200000000005
8.63,86.30000000000001,86.30000000000001,123.53845000000001,372.38450000000006
8.64,86.4,86.4,123.72480000000002,373.24800000000005
8.65,86.5,86.5,123.91125,374.1125
8.66,86.6,86.6,124.09779999999999,374.97799999999995
8.67,86.7,86.7,124.28444999999999,375.8445
8.68,86.8,86.8,124.4712,376.712
8.69,86.89999999999999,86.89999999999999,124.65804999999999,377.5805
8.700000000000001,87.00000000000001,87.00000000000001,124.84500000000003,378.45000000000005
8.71,87.10000000000001,87.10000000000001,125.03205000000003,379.3205000000001
8.72,87.2,87.2,125.2192,380.19200000000006
8.73,87.30000000000001,87.30000000000001,125.40645,381.0645
8.74,87.4,87.4,125.59380000000002,381.93800000000005
8.75,87.5,87.5,125.78125,382.8125
8.76,87.6,87.6,125.96879999999999,383.688
8.77,87.69999999999999,87.69999999999999,126.15644999999998,384.56449999999995
8.78,87.8,87.8,126.3442,385.44199999999995
8.790000000000001,87.9,87.9,126.53205000000001,386.32050000000004
8.8,88.0,88.0,126.72,387.20000000000005
8.81,88.10000000000001,88.10000000000001,126.90805,388.08050000000003
8.82,88.2,88.2,127.09620000000001,388.962
8.83,88.3,88.3,127.28444999999999,389.84450000000004
8.84,88.4,88.4,127.4728,390.728
8.85,88.5,88.5,127.66125,391.61249999999995
8.86,88.6,88.6,127.84979999999999,392.49799999999993
8.870000000000001,88.70000000000002,88.70000000000002,128.03845,393.3845000000001
8.88,88.80000000000001,88.80000000000001,128.2272,394.27200000000005
8.89,88.9,88.9,128.41605,395.16050000000007
8.9,89.0,89.0,128.60500000000002,396.05000000000007
8.91,89.1,89.1,128.79405,396.94050000000004
8.92,89.2,89.2,128.9832,397.832
8.93,89.3,89.3,129.17245,398.72450000000003
8.94,89.39999999999999,89.39999999999999,129.3618,399.61799999999994
8.950000000000001,89.50000000000001,89.50000000000001,129.55125000000004,400.5125000000001
8.96,89.60000000000001,89.60000000000001,129.7408,401.4080000000001
8.97,89.7,89.7,129.93045,402.3045000000001
8.98,89.80000000000001,89.80000000000001,130.1202,403.20200000000006
8.99,89.9,89.9,130.31005000000002,404.10050000000007
9.0,90.0,90.0,130.5,405.0
9.01,90.1,90.1,130.69004999999999,405.90049999999997
9.02,90.19999999999999,90.19999999999999,130.8802,406.802
9.03,90.3,90.3,131.07045,407.70449999999994
9.040000000000001,90.4,90.4,131.26080000000002,408.6080000000001
9.05,90.5,90.5,131.45125000000002,409.5125000000001
9.06,90.60000000000001,90.60000000000001,131.64180000000002,410.418
9.07,90.7,90.7,131.83245,411.32450000000006
9.08,90.8,90.8,132.0232,412.23199999999997
9.09,90.9,90.9,132.21405000000001,413.14050000000003
9.1,91.0,91.0,132.405,414.04999999999995
9.11,91.1,91.1,132.59605,414.96049999999997
9.120000000000001,91.20000000000002,91.20000000000002,132.78720000000004,415.87200000000007
9.13,91.30000000000001,91.30000000000001,132.97845,416.78450000000004
9.14,91.4,91.4,133.1698,417.69800000000004
9.15,91.5,91.5,133.36125,418.61250000000007
9.16,91.6,91.6,133.5528,419.528
9.17,91.7,91.7,133.74445,420.44449999999995
9.18,91.8,91.8,133.93619999999999,421.36199999999997
9.19,91.89999999999999,91.89999999999999,134.12804999999997,422.28049999999996
9.200000000000001,92.00000000000001,92.00000000000001,134.32000000000002,423.20000000000005
9.21,92.10000000000001,92.10000000000001,134.51205000000002,424.1205000000001
9.22,92.2,92.2,134.70420000000001,425.04200000000003
9.23,92.30000000000001,92.30000000000001,134.89645000000002,425.96450000000004
9.24,92.4,92.4,135.0888,426.88800000000003
9.25,92.5,92.5,135.28125,427.8125
9.26,92.6,92.6,135.47379999999998,428.73799999999994
9.27,92.69999999999999,92.69999999999999,135.66645,429.6645
9.28,92.8,92.8,135.8592,430.592
9.290000000000001,92.9,92.9,136.05205,431.5205000000001
9.3,93.0,93.0,136.245,432.45000000000005
9.31,93.10000000000001,93.10000000000001,136.43805,433.38050000000004
9.32,93.2,93.2,136.6312,434.312
9.33,93.3,93.3,136.82445,435.2445
9.34,93.4,93.4,137.0178,436.17799999999994
9.35,93.5,93.5,137.21125,437.1125
9.36,93.6,93.6,137.4048,438.04799999999994
9.370000000000001,93.70000000000002,93.70000000000002,137.59845,438.98450000000014
9.38,93.80000000000001,93.80000000000001,137.7922,439.922
9.39,93.9,93.9,137.98605,440.86050000000006
9.4,94.0,94.0,138.18,441.80000000000007
9.41,94.1,94.1,138.37405,442.7405
9.42,94.2,94.2,138.5682,443.682
9.43,94.3,94.3,138.76245,444.62449999999995
9.44,94.39999999999999,94.39999999999999,138.9568,445.568
9.450000000000001,94.50000000000001,94.50000000000001,139.15125000000003,446.5125000000001
9.46,94.60000000000001,94.60000000000001,139.34580000000003,447.4580000000001
9.47,94.7,94.7,139.54045000000002,448.40450000000004
9.48,94.80000000000001,94.80000000000001,139.73520000000002,449.35200000000003
9.49,94.9,94.9,139.93005,450.30050000000006
9.5,95.0,95.0,140.125,451.25
9.51,95.1,95.1,140.32004999999998,452.20050000000003
9.52,95.19999999999999,95.19999999999999,140.5152,453.152
9.53,95.3,95.3,140.71044999999998,454.1045
9.540000000000001,95.4,95.4,140.9058,455.0580000000001
9.55,95.5,95.5,141.10125,456.01250000000005
9.56,95.60000000000001,95.60000000000001,141.29680000000002,456.968
9.57,95.7,95.7,141.49245000000002,457.9245
9.58,95.8,95.8,141.6882,458.88199999999995
9.59,95.9,95.9,141.88405,459.84049999999996
9.6,96.0,96.0,142.07999999999998,460.79999999999995
9.61,96.1,96.1,142.27605,461.7605
9.620000000000001,96.20000000000002,96.20000000000002,142.47220000000004,462.7220000000001
9.63,96.30000000000001,96.30000000000001,142.66845,463.68450000000007
9.64,96.4,96.4,142.8648,464.648
9.65,96.5,96.5,143.06125,465.6125
9.66,96.6,96.6,143.2578,466.57800000000003
9.67,96.7,96.7,143.45445,467.54449999999997
9.68,96.8,96.8,143.6512,468.512
9.69,96.89999999999999,96.89999999999999,143.84805,469.48049999999995
9.700000000000001,97.00000000000001,97.00000000000001,144.04500000000002,470.4500000000001
9.71,97.10000000000001,97.10000000000001,144.24205,471.4205000000001
9.72,97.2,97.2,144.4392,472.39200000000005
9.73,97.30000000000001,97.30000000000001,144.63645000000002,473.3645000000001
9.74,97.4,97.4,144.8338,474.3380000000001
9.75,97.5,97.5,145.03125,475.3125
9.76,97.6,97.6,145.22879999999998,476.288
9.77,97.69999999999999,97.69999999999999,145.42645,477.26449999999994
9.78,97.8,97.8,145.62419999999997,478.2419999999999
9.790000000000001,97.9,97.9,145.82205000000002,479.2205000000001
9.8,98.0,98.0,146.02,480.2000000000001
9.81,98.10000000000001,98.10000000000001,146.21805,481.18050000000005
9.82,98.2,98.2,146.4162,482.16200000000003
9.83,98.3,98.3,146.61445,483.1445
9.84,98.4,98.4,146.8128,484.128
9.85,98.5,98.5,147.01125,485.11249999999995
9.86,98.6,98.6,147.20979999999997,486.09799999999996
9.870000000000001,98.70000000000002,98.70000000000002,147.40845000000002,487.08450000000016
9.88,98.80000000000001,98.80000000000001,147.60720000000003,488.0720000000001
9.89,98.9,98.9,147.80605000000003,489.06050000000005
9.9,99.0,99.0,148.005,490.05
9.91,99.1,99.1,148.20405,491.0405
9.92,99.2,99.2,148.4032,492.03200000000004
9.93,99.3,99.3,148.60245,493.0245
9.94,99.39999999999999,99.39999999999999,148.8018,494.0179999999999
9.950000000000001,99.50000000000001,99.50000000000001,149.00125000000003,495.01250000000016
9.96,99.60000000000001,99.60000000000001,149.20080000000002,496.00800000000004
9.97,99.7,99.7,149.40045,497.0045
9.98,99.80000000000001,99.80000000000001,149.60020000000003,498.00200000000007
9.99,99.9,99.9,149.80005,499.0005
